file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\needle\ShipNeedleTest.java,org.jfree.chart.needle.ShipNeedleTest,class,2,2,0,2,3,1,0,6,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,6,0,0,0,0,30,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\axis\SubCategoryAxisTest.java,org.jfree.chart.axis.SubCategoryAxisTest,class,4,4,0,4,6,1,0,18,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,1,0,17,8,14,0,14,1,0,0,0,66,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\statistics\RegressionTest.java,org.jfree.data.statistics.RegressionTest,class,6,7,1,6,14,1,0,6,45,0.0,0.0,0.0,10,0,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,120,2,4,0,0,0,4,198,72,0,30,1,0,0,0,63,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\ui\LCBLayout.java,org.jfree.chart.ui.LCBLayout,class,1,8,7,1,28,1,0,8,16,0.5714286,0.0,0.0,8,0,8,0,0,0,8,0,0,0,7,2,0,7,0,0,2,0,0,122,2,11,2,0,5,0,33,61,37,47,4,0,0,0,80,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\block\EmptyBlockTest.java,org.jfree.chart.block.EmptyBlockTest,class,2,2,0,2,5,1,0,14,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,16,11,0,6,1,0,0,0,46,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\title\PaintScaleLegendTest.java,org.jfree.chart.title.PaintScaleLegendTest,class,8,8,0,8,5,1,0,28,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,71,0,0,0,0,0,8,24,10,0,10,0,0,0,0,57,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCItemTest.java,org.jfree.data.time.ohlc.OHLCItemTest,class,4,4,0,4,5,1,0,13,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,57,0,0,0,0,0,0,91,22,0,12,0,0,0,0,54,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\function\NormalDistributionFunction2DTest.java,org.jfree.data.function.NormalDistributionFunction2DTest,class,3,3,0,3,4,1,0,6,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,1,27,0,0,0,0,0,0,19,10,0,8,0,0,0,0,53,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\xy\XYSeriesCollection.java,org.jfree.data.xy.XYSeriesCollection,class,15,26,11,15,85,5,0,56,271,0.72649574,0.0,0.0,39,0,37,2,0,0,37,0,0,0,3,1,0,3,0,0,1,0,28,325,38,11,4,0,5,14,17,70,3,54,4,0,0,0,216,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\PaintScale.java,org.jfree.chart.renderer.PaintScale,interface,0,5,5,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,org.jfree.chart.annotations.XYDrawableAnnotationTest$TestDrawable,innerclass,2,2,0,2,6,1,0,1,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,1,0,0,0,1,0,0,0,1,0,0,0,43,8,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\XYStepChartTest.java,org.jfree.chart.XYStepChartTest,class,15,16,1,15,8,1,0,19,0,0.2,0.0,0.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,55,1,0,0,1,0,8,23,15,2,15,1,0,1,0,111,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBezierRenderer.java,org.jfree.chart.renderer.xy.XYBezierRenderer$XYBezierState,innerclass,2,2,0,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,29,9,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\util\Args.java,org.jfree.chart.util.Args,class,0,80,80,0,12,1,0,1,15,0.0,0.0,0.0,6,5,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,1,0,0,15,2,0,5,0,1,0,0,0,59,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\KeyedValue.java,org.jfree.data.KeyedValue,interface,2,6,4,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java,org.jfree.chart.labels.HighLowItemLabelGenerator,class,7,11,4,7,21,1,0,22,1,0.5238095,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,1,0,3,0,0,1,0,4,87,10,0,10,0,2,7,2,18,0,14,2,0,0,0,111,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\ChartPanelTest.java,org.jfree.chart.ChartPanelTest,class,10,10,0,10,19,1,0,29,26,0.3529412,0.0,0.0,17,0,17,0,0,0,17,0,0,0,1,0,0,1,0,0,1,0,0,161,0,0,0,2,0,39,36,53,0,46,1,0,0,0,107,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\xy\IntervalXYDelegate.java,org.jfree.data.xy.IntervalXYDelegate,class,10,14,4,10,43,1,0,19,81,0.7651515,0.0,0.0,22,0,20,2,0,0,20,0,0,0,6,1,0,6,0,0,1,0,5,157,22,2,9,0,5,3,13,44,15,27,2,0,0,0,224,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\StrokeMap.java,org.jfree.chart.StrokeMap,class,1,3,2,1,16,1,0,22,0,0.5,0.0,0.0,9,0,7,2,0,0,7,0,0,0,2,1,0,1,0,1,1,0,1,72,8,3,2,0,1,2,2,19,0,17,2,0,0,0,104,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\plot\PolarPlotTest.java,org.jfree.chart.plot.PolarPlotTest,class,13,13,0,13,8,1,0,37,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,220,0,0,0,0,0,25,190,54,0,36,0,0,0,0,83,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\general\DatasetUtilsTest.java,org.jfree.data.general.DatasetUtilsTest,class,28,29,1,28,71,1,0,55,610,0.40625,0.0,0.0,64,0,60,4,0,0,60,0,0,0,1,1,0,1,0,0,1,0,27,863,4,0,0,4,0,235,707,300,2,209,1,0,0,0,230,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\xy\CategoryTableXYDatasetTest.java,org.jfree.data.xy.CategoryTableXYDatasetTest,class,4,4,0,4,6,1,0,15,13,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,1,89,0,0,0,0,0,20,100,11,0,11,0,0,0,0,68,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\KeyedObjects2D.java,org.jfree.data.KeyedObjects2D,class,4,8,4,4,57,1,0,34,0,0.60227275,0.0,0.0,22,0,22,0,0,0,22,0,0,0,4,1,0,4,0,0,1,0,8,229,22,7,9,0,1,18,21,56,10,44,4,0,0,0,125,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java,org.jfree.chart.renderer.xy.HighLowRendererTest,class,8,8,0,8,6,1,0,16,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,3,18,21,0,16,0,0,0,0,69,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\TimeSeriesTableModel.java,org.jfree.data.time.TimeSeriesTableModel,class,5,5,0,5,28,2,0,9,33,0.75,0.0,0.0,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,0,0,2,114,17,0,13,1,2,4,14,5,0,5,3,0,0,0,91,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,org.jfree.chart.entity.LegendItemEntity,class,3,5,2,3,15,2,0,6,11,0.6666667,0.0,0.0,10,0,10,0,0,0,10,0,0,0,3,1,0,3,0,0,1,0,4,54,12,0,1,0,2,2,3,7,5,5,1,0,0,0,94,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,class,14,15,1,14,50,5,0,39,258,0.78125,0.0,0.0,32,0,31,1,0,0,31,0,0,0,4,0,0,4,0,0,0,0,7,180,30,0,8,0,2,3,5,28,4,20,1,0,0,0,227,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,class,19,20,1,19,54,3,0,51,156,0.80500007,0.0,0.0,25,0,22,2,1,0,23,0,0,0,8,1,0,8,0,0,1,0,2,225,29,0,17,0,3,3,12,41,4,26,4,0,0,0,260,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\annotations\XYNoteAnnotation.java,org.jfree.chart.annotations.XYNoteAnnotation,class,14,15,1,14,32,4,0,50,17,0.8137652,0.0,0.0,19,0,17,2,0,0,17,0,0,0,13,7,6,7,0,0,7,0,16,167,17,0,9,0,11,2,25,51,30,32,1,0,0,0,195,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\ValueMarker.java,org.jfree.chart.plot.ValueMarker,class,3,7,4,3,12,2,0,5,0,0.125,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,4,45,8,0,2,0,4,0,3,6,3,3,1,0,0,0,90,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\editor\ChartEditorManager.java,org.jfree.chart.editor.ChartEditorManager,class,4,5,1,4,4,1,0,2,0,0.25,0.0,0.0,4,3,3,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,15,2,0,0,0,0,1,0,2,0,1,0,0,0,0,58,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java,org.jfree.chart.encoders.SunJPEGEncoderAdapter,class,3,4,1,3,9,1,0,14,15,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,2,39,3,0,0,0,0,4,3,7,0,6,1,0,0,0,109,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,class,7,7,0,7,11,1,0,20,34,0.7777778,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,1,121,0,0,0,1,0,20,40,34,0,32,1,0,0,0,88,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\OfflineRenderingChartPanel.java,org.jfree.chart.OfflineRenderingChartPanel,class,8,14,6,8,22,7,0,36,45,0.94000006,0.0,0.0,10,4,5,4,1,0,6,0,0,0,5,1,0,5,0,0,1,0,7,162,3,1,9,1,2,0,3,20,0,15,4,0,2,0,171,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,org.jfree.chart.renderer.xy.XYAreaRenderer,class,22,26,4,22,70,5,1,77,103,0.8566433,0.0,0.0,22,0,20,2,0,0,20,0,0,0,13,6,5,8,0,0,6,0,27,324,22,0,27,0,26,2,51,84,35,59,4,0,1,0,276,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,class,3,3,0,3,22,1,0,20,85,0.78571427,0.0,0.0,14,0,14,0,0,0,14,0,0,0,1,1,0,1,0,0,1,0,1,191,0,0,0,8,0,97,80,35,0,24,1,0,0,0,80,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis.NumberTickUnitSource,class,4,7,3,4,42,1,0,15,4,0.71666664,0.0,0.0,12,0,7,5,0,0,7,0,0,0,10,0,0,10,0,0,8,0,6,147,29,1,20,0,1,9,31,25,1,13,2,0,0,0,75,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\urls\CustomPieURLGenerator.java,org.jfree.chart.urls.CustomPieURLGenerator,class,4,6,2,4,20,1,0,17,0,0.5625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,0,77,11,4,5,0,1,0,3,19,0,17,4,0,0,0,110,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\StackedAreaChartTest.java,org.jfree.chart.StackedAreaChartTest$LocalListener,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,14,8,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,class,4,4,0,4,5,1,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,19,12,15,0,15,0,0,0,0,44,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\annotations\XYShapeAnnotation.java,org.jfree.chart.annotations.XYShapeAnnotation,class,10,12,2,10,22,3,0,35,0,0.37777779,0.0,0.0,9,0,7,2,0,0,7,0,0,0,5,1,0,5,0,0,1,0,5,112,10,0,7,0,5,1,17,38,18,27,1,0,0,0,141,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\LegendItemCollection.java,org.jfree.chart.LegendItemCollection,class,2,23,21,2,12,1,0,9,0,0.5,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,1,0,2,0,0,1,0,2,45,9,0,1,0,1,0,3,7,2,5,1,0,0,0,69,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java,org.jfree.data.xy.DefaultTableXYDataset,class,14,19,5,14,73,5,0,60,164,0.71666664,0.0,0.0,36,0,34,1,1,0,35,0,0,0,5,0,0,5,0,0,0,0,6,263,31,9,7,0,9,8,19,48,7,34,4,0,0,0,233,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,class,21,24,3,21,69,3,0,75,163,0.8086957,0.0,0.0,23,0,16,2,5,0,21,0,0,0,5,1,0,5,0,0,1,0,1,333,16,3,16,0,12,1,46,105,87,82,2,0,0,0,266,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\category\BarPainter.java,org.jfree.chart.renderer.category.BarPainter,interface,2,10,8,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,1,0,1,0,0,0,0,24,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\AxisCollection.java,org.jfree.chart.axis.AxisCollection,class,2,4,2,2,10,1,0,2,0,0.5,0.0,0.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,0,40,4,0,4,0,0,2,0,4,0,4,1,0,0,0,66,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\util\AttrStringUtils.java,org.jfree.chart.util.AttrStringUtils,class,4,5,1,4,32,1,0,27,120,0.0,0.0,0.0,16,15,5,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,132,11,0,1,0,2,3,28,45,20,25,1,0,0,0,94,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\jdbc\JDBCXYDataset.java,org.jfree.data.jdbc.JDBCXYDataset,class,8,9,1,8,71,4,0,25,99,0.8055556,0.0,0.0,18,0,17,1,0,0,17,0,0,0,6,0,0,6,0,0,0,0,2,226,11,8,8,5,4,5,24,48,5,30,6,0,0,0,209,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\general\DatasetUtils.java,org.jfree.data.general.DatasetUtils,class,34,41,7,34,336,1,0,88,1653,0.0,0.0,0.0,58,57,57,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,176,1324,102,90,62,0,18,47,151,502,47,376,6,0,0,0,319,17,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java,org.jfree.chart.renderer.category.GroupedStackedBarRenderer,class,19,21,2,19,40,5,0,47,0,0.5,0.0,0.0,7,0,5,0,2,0,7,0,0,0,2,1,0,2,0,0,1,0,5,164,8,1,13,0,9,1,20,59,23,43,4,0,0,0,187,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,class,6,7,1,6,10,2,0,27,0,0.35,0.0,0.0,10,0,6,4,0,0,6,0,0,0,2,1,1,0,0,1,0,0,3,90,0,0,0,0,2,13,49,9,9,8,0,0,1,0,84,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\MeterChartTest.java,org.jfree.chart.MeterChartTest,class,6,6,0,6,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,9,4,0,4,0,0,0,0,40,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java,org.jfree.chart.labels.ItemLabelAnchor,class,1,6,5,1,46,1,0,3,2,0.6962964,0.0,0.0,5,0,3,2,0,0,3,0,0,0,27,26,25,2,0,0,26,0,0,130,7,0,14,0,1,25,1,54,0,29,1,0,0,0,79,17,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\title\ShortTextTitle.java,org.jfree.chart.title.ShortTextTitle,class,8,9,1,8,27,4,0,35,21,0.0,0.0,0.0,7,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,98,11,0,13,0,0,5,9,18,0,11,2,0,0,0,122,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\editor\DefaultChartEditor.java,org.jfree.chart.editor.DefaultChartEditor,class,11,13,2,11,11,5,0,33,10,0.675,0.0,0.0,8,0,7,1,0,0,7,0,0,0,5,1,0,4,1,0,0,0,7,107,4,0,1,0,0,25,17,24,0,16,1,0,0,0,125,0,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYToolTipGenerator.java,org.jfree.chart.labels.StandardXYToolTipGenerator,class,5,10,5,5,11,2,2,6,34,0.8888889,0.0,0.0,9,1,9,0,0,0,9,0,0,0,2,2,1,1,0,0,2,0,4,37,6,0,1,0,1,1,1,2,0,2,1,0,0,0,102,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,org.jfree.chart.plot.CombinedDomainXYPlotTest,class,14,15,1,14,10,1,0,34,43,0.8,0.0,0.0,10,0,7,3,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,131,3,0,0,0,0,8,104,32,1,32,0,0,0,0,108,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java,org.jfree.chart.renderer.xy.AbstractXYItemRendererTest,class,12,13,1,12,8,1,0,22,26,0.75,0.0,0.0,8,0,7,1,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,72,1,0,0,0,0,5,15,20,0,20,0,0,0,0,65,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\TimeSeriesCollection.java,org.jfree.data.time.TimeSeriesCollection,class,18,22,4,18,77,5,0,57,256,0.7625,0.0,0.0,40,0,37,2,1,0,38,0,0,3,4,1,0,4,0,0,1,0,16,300,34,9,14,0,5,11,23,80,8,60,3,0,0,0,243,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\text\AttributedStringUtils.java,org.jfree.chart.text.AttributedStringUtils,class,0,2,2,0,10,1,0,6,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,6,2,7,0,1,0,1,13,0,10,3,0,0,0,41,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,org.jfree.chart.renderer.AbstractRendererTest$MyRendererChangeListener,innerclass,2,2,0,2,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,18,8,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\DateTick.java,org.jfree.chart.axis.DateTick,class,4,6,2,4,8,3,0,5,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,1,30,6,0,1,0,1,1,0,2,0,2,1,0,0,0,52,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\data\time\TimePeriodFormatException.java,org.jfree.data.time.TimePeriodFormatException,class,0,4,4,0,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialPlot.java,org.jfree.chart.plot.dial.DialPlot,class,15,27,12,15,82,2,0,55,602,0.8638212,0.0,0.0,41,1,38,3,0,0,38,0,0,0,12,0,0,12,0,0,0,0,6,351,33,3,21,0,11,8,21,69,30,47,3,0,0,0,227,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java,org.jfree.chart.renderer.xy.XYDifferenceRenderer,class,21,23,2,21,122,3,0,83,194,0.81333333,0.0,0.0,25,0,18,5,2,0,20,0,0,0,6,1,0,6,0,0,1,0,16,574,25,4,40,0,105,5,98,252,72,120,4,0,0,0,345,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java,org.jfree.chart.renderer.xy.XYStepRendererTest,class,9,9,0,9,9,1,0,15,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,2,0,10,38,21,0,21,1,0,0,0,92,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java,org.jfree.data.time.TimeSeriesDataItemTest,class,4,4,0,4,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,18,5,0,5,0,0,0,0,31,1,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\main\java\org\jfree\chart\axis\Axis.java,org.jfree.chart.axis.Axis,class,16,49,33,16,159,1,2,83,2442,0.9539271,0.0,0.0,77,0,63,2,12,0,75,4,0,0,42,16,15,27,0,0,16,0,24,668,76,1,43,0,4,22,42,170,54,113,2,0,0,0,388,1025,0
C:\Users\NatanaelDjajadi\repouni\exp_real\jfreechart\src\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java,org.jfree.data.xy.DefaultIntervalXYDatasetTest,class,6,7,1,6,21,1,0,20,80,0.5294118,0.0,0.0,17,0,17,0,0,0,17,0,0,0,1,1,0,1,0,0,1,0,2,192,1,0,0,4,0,11,204,59,0,46,1,0,0,0,87,1,0
